Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
let's get moving ottawa,32,32,170,21,1.90,https://www.firstratemovers.com/,0,0,0.00,0.14,10200000,"[65,100,80,80,80,100,100,80,53,3,42,53]",2026-03-03,"Knowledge panel, Sitelinks, Video, People also ask, Related searches","informational, transactional",Organic
ottawa senior movers,57,57,170,20,2.90,https://www.firstratemovers.com/,0,0,0.00,0.32,198000,"[42,26,80,80,100,100,80,100,34,26,65,65]",2026-02-17,"Knowledge panel, Sitelinks, Video, Image, Related searches",informational,Organic
storage first month free,22,22,50,23,8.55,https://www.firstratemovers.com/free-storage-ottawa/,0,0,0.00,0.94,535000000,"[27,45,18,36,27,63,81,63,27,36,18,63]",2026-02-27,"Sitelinks, Video, Related searches, AI overview",commercial,Organic
two men and truck movers,75,75,70,32,2.42,https://www.firstratemovers.com/,0,0,0.00,0.36,15100000,"[0,0,9,28,12,100,12,21,21,12,12,15]",2026-02-20,"Knowledge panel, Local pack, Sitelinks, Video, Image, People also ask, Related searches",navigational,Organic
moving cartons,33,33,70,36,1.25,https://www.firstratemovers.com/moving-boxes-and-supplies/,0,0,0.00,1,30700000,"[17,10,17,23,17,17,28,23,23,35,17,12]",2026-02-27,"Local pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches",commercial,Organic
cheap long distance moving companies,24,24,170,24,4.65,https://www.firstratemovers.com/long-distance-moving/,0,0,0.00,0.14,160000000,"[23,43,12,23,53,66,28,43,53,100,35,53]",2026-03-03,"Local pack, Sitelinks, Video, Related searches, Discussions and forums",commercial,Organic
cheap long distance moving companies,35,35,170,24,4.65,https://www.firstratemovers.com/long-distance-moving/,0,0,0.00,0.14,160000000,"[23,43,12,23,53,66,28,43,53,100,35,53]",2026-03-03,"Local pack, Sitelinks, Video, Related searches, Discussions and forums",commercial,Organic
local mover,15,15,70,39,5.77,https://www.firstratemovers.com/,0,0,0.00,0.4,0,"[1,3,4,1,4,5,8,6,4,4,6,5]",2026-03-08,"Local pack, Video, Image, Related searches",commercial,Organic
local mover,39,39,70,39,5.77,https://www.firstratemovers.com/,0,0,0.00,0.4,0,"[1,3,4,1,4,5,8,6,4,4,6,5]",2026-03-08,"Local pack, Video, Image, Related searches",commercial,Organic
appliances moving,44,44,50,11,2.39,https://www.firstratemovers.com/preparing-appliances/,0,0,0.00,0.98,146000000,"[14,19,14,19,23,33,80,23,19,9,14,14]",2026-02-27,"Local pack, Sitelinks, Video, People also ask, Popular products, Related searches",commercial,Organic
moving company ottawa,36,36,1000,55,9.64,https://www.firstratemovers.com/local-ottawa-moving-rates/,0,0,0.00,0.88,126,"[16,24,30,24,30,30,54,79,100,41,54,41]",2026-03-21,"Local pack, Sitelinks, Video, Image, Related searches",commercial,Organic
moving company ottawa,74,74,1000,55,9.64,https://www.firstratemovers.com/local-ottawa-moving-rates/,0,0,0.00,0.88,126,"[16,24,30,24,30,30,54,79,100,41,54,41]",2026-03-21,"Local pack, Sitelinks, Video, Image, Related searches",commercial,Organic
mover in ottawa,31,31,70,48,9.64,https://www.firstratemovers.com/local-ottawa-moving-rates/,0,0,0.00,0.88,148000000,"[0,7,0,0,100,2,17,23,23,7,5,2]",2026-03-23,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
moving company vaughan,2,2,390,16,11.12,https://www.firstratemovers.com/local-ottawa-moving-rates/,0,0,0.00,0.67,15100000,"[44,29,44,36,36,23,15,54,81,81,100,66]",2026-02-13,"Local pack, Sitelinks, Image, People also ask, Related searches",commercial,People also ask
jiajia moving,7,7,260,25,2.21,https://www.firstratemovers.com/how-to-choose-a-good-moving-company/,0,0,0.00,0.15,98,"[35,43,35,66,100,66,82,66,100,53,66,35]",2026-03-05,"Knowledge panel, Sitelinks, Video, People also ask, Related searches",navigational,People also ask
jiajia moving,7,7,260,25,2.21,https://www.firstratemovers.com/,0,0,0.00,0.15,98,"[35,43,35,66,100,66,82,66,100,53,66,35]",2026-03-05,"Knowledge panel, Sitelinks, Video, People also ask, Related searches",navigational,People also ask
jiajia moving,7,7,260,25,2.21,https://www.firstratemovers.com/local-ottawa-moving-rates/,0,0,0.00,0.15,98,"[35,43,35,66,100,66,82,66,100,53,66,35]",2026-03-05,"Knowledge panel, Sitelinks, Video, People also ask, Related searches",navigational,People also ask
move local,15,15,110,22,5.44,https://www.firstratemovers.com/what-is-a-local-move/,0,0,0.00,0.15,2130000000,"[0,0,2,0,100,0,0,0,3,0,0,3]",2026-02-28,"Sitelinks, Video, Related searches",informational,Organic
local moving company,14,14,390,55,5.44,https://www.firstratemovers.com/,0,0,0.00,0.15,844000000,"[2,7,5,8,7,11,13,37,37,31,37,46]",2026-02-27,"Local pack, Image, People also ask, Related searches",commercial,Organic
local moving company,64,64,390,55,5.44,https://www.firstratemovers.com/,0,0,0.00,0.15,844000000,"[2,7,5,8,7,11,13,37,37,31,37,46]",2026-02-27,"Local pack, Image, People also ask, Related searches",commercial,Organic
best movers moving company,73,73,390,21,5.79,https://www.firstratemovers.com/,0,0,0.00,0.57,31000000,"[54,54,44,19,67,54,36,36,54,29,44,19]",2026-02-07,"Local pack, Sitelinks, Video, People also ask, Related searches, Discussions and forums",commercial,Organic
long distance moving company quotes,29,29,110,23,13.69,https://www.firstratemovers.com/long-distance-moving/,0,0,0.00,0.41,24800000,"[11,64,82,100,82,64,64,64,41,100,29,52]",2026-03-01,"Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",commercial,Organic
long distance moving company quotes,32,32,110,23,13.69,https://www.firstratemovers.com/long-distance-moving/,0,0,0.00,0.41,24800000,"[11,64,82,100,82,64,64,64,41,100,29,52]",2026-03-01,"Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",commercial,Organic
ottawa pod storage,84,84,70,35,4.27,https://www.firstratemovers.com/our-storage/,0,0,0.00,0.88,352000,"[5,10,0,0,10,12,1,10,12,10,10,7]",2026-03-03,"Local pack, Sitelinks, Video, People also ask, Related searches",commercial,Organic
pro moving company,6,6,140,22,6.11,https://www.firstratemovers.com/,0,0,0.00,0.23,669000000,"[82,82,64,82,64,82,64,64,82,64,64,100]",2026-03-05,"Local pack, Video, Image, People also ask, Related searches, See results about",commercial,People also ask
pro moving company,58,58,140,22,6.11,https://www.firstratemovers.com/how-to-choose-a-good-moving-company/,0,0,0.00,0.23,669000000,"[82,82,64,82,64,82,64,64,82,64,64,100]",2026-03-05,"Local pack, Video, Image, People also ask, Related searches, See results about",commercial,Organic
moving insurance canada,67,67,70,9,4.00,https://www.firstratemovers.com/moving-company-insurance-coverage/,0,0,0.00,0.73,0,"[9,9,9,9,15,15,34,34,43,21,21,12]",2026-03-16,"Related searches, AI overview",informational,Organic
moving insurance canada,83,83,70,9,4.00,https://www.firstratemovers.com/moving-company-insurance-coverage/,0,0,0.00,0.73,0,"[9,9,9,9,15,15,34,34,43,21,21,12]",2026-03-16,"Related searches, AI overview",informational,Organic
adams moving,28,45,90,32,2.68,https://www.firstratemovers.com/,0,0,0.00,0.27,118,"[18,14,29,18,22,22,22,22,18,18,14,18]",2026-03-27,"Local pack, Sitelinks, Related searches",navigational,Organic
frank's worldwide moving,8,8,50,15,0.00,https://www.firstratemovers.com/how-to-choose-a-good-moving-company/,0,0,0.00,0,61500000,"[28,28,28,50,50,50,50,50,14,7,100,7]",2026-03-04,"Knowledge panel, Image pack, Video, Image, People also ask, Related searches",informational,People also ask
frank's worldwide moving,8,8,50,15,0.00,https://www.firstratemovers.com/,0,0,0.00,0,61500000,"[28,28,28,50,50,50,50,50,14,7,100,7]",2026-03-04,"Knowledge panel, Image pack, Video, Image, People also ask, Related searches",informational,People also ask
ottawa moving services,66,66,260,43,6.95,https://www.firstratemovers.com/local-moving-in-ottawa/,0,0,0.00,0.86,124,"[24,13,4,4,5,7,7,13,16,10,13,13]",2026-03-05,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
welland movers,3,3,50,11,4.80,https://www.firstratemovers.com/local-ottawa-moving-rates/,0,0,0.00,0.57,161000,"[27,36,27,36,0,18,36,100,81,63,63,45]",2026-02-16,"Local pack, Sitelinks, Image, People also ask, Related searches",commercial,People also ask
movers ottawa,80,0,1600,50,9.64,https://www.firstratemovers.com/ottawa-packing-services/,0,0,0.00,0.88,2500000,"[30,65,44,44,55,44,65,55,55,55,55,55]",2026-03-27,"Local pack, Sitelinks, Video, Image, Ads bottom, Related searches",commercial,Organic
how much will a moving company cost,25,25,170,12,2.60,https://www.firstratemovers.com/typical-move-costs-for-2024/,0,0,0.00,0.8,0,"[6,0,0,0,0,0,44,66,66,44,36,36]",2026-03-12,"Sitelinks, Video, Related searches, AI overview",informational,Organic
cost to move 1 bedroom apartment cross country,40,40,320,5,0.00,https://www.firstratemovers.com/typical-move-costs-for-2024/,0,0,0.00,0.33,125,"[66,54,66,66,66,66,66,66,100,81,66,81]",2026-03-18,"Sitelinks, Video, Related searches, AI overview",informational,Organic
better business bureau movers,9,9,50,32,3.82,https://www.firstratemovers.com/how-to-choose-a-good-moving-company/,0,0,0.00,0.69,125,"[35,35,35,50,64,50,14,14,14,78,14,14]",2026-03-05,"People also ask, Related searches, AI overview",navigational,People also ask
better business bureau movers,9,9,50,32,3.82,https://www.firstratemovers.com/,0,0,0.00,0.69,125,"[35,35,35,50,64,50,14,14,14,78,14,14]",2026-03-05,"People also ask, Related searches, AI overview",navigational,People also ask
movers ottawa ontario,43,54,480,50,9.63,https://www.firstratemovers.com/local-ottawa-moving-rates/,0,0,0.00,0.88,1540000,"[21,32,11,32,26,26,72,48,59,100,48,48]",2026-03-27,"Local pack, Image, Related searches",commercial,Organic
movers ottawa ontario,55,54,480,50,9.63,https://www.firstratemovers.com/local-ottawa-moving-rates/,0,0,0.00,0.88,1540000,"[21,32,11,32,26,26,72,48,59,100,48,48]",2026-03-27,"Local pack, Image, Related searches",commercial,Organic
movers ottawa ontario,68,0,480,50,9.63,https://www.firstratemovers.com/long-distance-moving/,0,0,0.00,0.88,1540000,"[21,32,11,32,26,26,72,48,59,100,48,48]",2026-03-27,"Local pack, Image, Related searches",commercial,Organic
where to throw away furniture,51,51,170,21,1.40,https://www.firstratemovers.com/furniture-donation-disposal/,0,0,0.00,0.78,147000000,"[42,53,53,53,65,80,65,53,100,53,53,65]",2026-02-10,"Local pack, Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,Organic
where do you get moving boxes,37,37,320,37,0.89,https://www.firstratemovers.com/moving-boxes-and-supplies/,0,0,0.00,1,346000000,"[0,1,13,30,20,10,10,100,76,16,6,6]",2026-02-24,"Local pack, Sitelinks, Video, Image, Ads bottom, People also ask, Popular products, Related searches, Discussions and forums",transactional,Organic
move and storage companies,45,45,320,61,6.36,https://www.firstratemovers.com/,0,0,0.00,0.56,400000000,"[66,66,54,66,66,66,66,66,66,81,66,66]",2026-01-27,"Local pack, People also ask, Related searches",commercial,Organic
low cost long distance movers,35,35,90,21,4.65,https://www.firstratemovers.com/long-distance-moving/,0,0,0.00,0.14,22100000,"[9,28,15,81,0,34,6,28,28,100,15,12]",2026-02-20,"Sitelinks, Video, People also ask, Related searches, AI overview",commercial,Organic
movers moving company,24,24,260,66,7.03,https://www.firstratemovers.com/,0,0,0.00,0.49,53500000,"[1,9,12,100,100,9,44,66,15,54,29,19]",2026-03-21,"Local pack, Video, People also ask, Related searches",commercial,Organic
movers moving company,33,33,260,66,7.03,https://www.firstratemovers.com/kanata/,0,0,0.00,0.49,53500000,"[1,9,12,100,100,9,44,66,15,54,29,19]",2026-03-21,"Local pack, Video, People also ask, Related searches",commercial,Organic
best local movers,14,14,50,16,0.00,https://www.firstratemovers.com/,0,0,0.00,0.43,55000000,"[7,7,42,42,42,7,7,11,11,42,7,15]",2026-01-28,"Local pack, Sitelinks, Video, People also ask, Related searches, Discussions and forums",commercial,Organic
affordable long distance movers,96,96,260,23,4.65,https://www.firstratemovers.com/long-distance-moving/,0,0,0.00,0.14,5440000,"[23,43,53,82,53,66,35,66,66,100,43,100]",2026-03-03,"Sitelinks, People also ask, Related searches, Discussions and forums, AI overview","commercial, informational",Organic
moving and storage units,28,28,50,56,8.08,https://www.firstratemovers.com/our-storage/,0,0,0.00,0.62,0,"[18,100,100,100,100,18,18,18,18,18,18,18]",2026-03-19,"Local pack, Video, Image, Related searches",commercial,Organic
moving and storage units,40,40,50,56,8.08,https://www.firstratemovers.com/our-storage/,0,0,0.00,0.62,0,"[18,100,100,100,100,18,18,18,18,18,18,18]",2026-03-19,"Local pack, Video, Image, Related searches",commercial,Organic
movign company,19,19,90,65,6.74,https://www.firstratemovers.com/,0,0,0.00,0.33,1130000000,"[0,0,0,54,100,0,0,0,0,0,0,0]",2026-03-05,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
movers company,13,13,210,51,10.44,https://www.firstratemovers.com/,0,0,0.00,0.19,0,"[1,44,5,5,5,3,28,66,100,81,66,44]",2026-03-08,"Local pack, Video, Image, Related searches",commercial,Organic
ottawa fast movers,39,39,50,22,1.83,https://www.firstratemovers.com/local-ottawa-moving-rates/,0,0,0.00,0.19,694000,"[19,19,15,15,42,26,7,19,19,11,7,7]",2026-02-25,"Knowledge panel, Sitelinks, Video, Related searches",informational,Organic
ottawa fast movers,41,41,50,22,1.83,https://www.firstratemovers.com/local-ottawa-moving-rates/,0,0,0.00,0.19,694000,"[19,19,15,15,42,26,7,19,19,11,7,7]",2026-02-25,"Knowledge panel, Sitelinks, Video, Related searches",informational,Organic
ottawa fast movers,59,59,50,22,1.83,https://www.firstratemovers.com/local-moving-in-ottawa/,0,0,0.00,0.19,694000,"[19,19,15,15,42,26,7,19,19,11,7,7]",2026-02-25,"Knowledge panel, Sitelinks, Video, Related searches",informational,Organic
ottawa fast movers,69,69,50,22,1.83,https://www.firstratemovers.com/local-moving-in-ottawa/,0,0,0.00,0.19,694000,"[19,19,15,15,42,26,7,19,19,11,7,7]",2026-02-25,"Knowledge panel, Sitelinks, Video, Related searches",informational,Organic
ottawa fast movers,74,74,50,22,1.83,https://www.firstratemovers.com/local-moving-in-ottawa/,0,0,0.00,0.19,694000,"[19,19,15,15,42,26,7,19,19,11,7,7]",2026-02-25,"Knowledge panel, Sitelinks, Video, Related searches",informational,Organic
moving supplies packing,94,94,140,30,1.71,https://www.firstratemovers.com/moving-boxes-and-supplies/,0,0,0.00,1,25800000,"[52,52,82,82,100,100,100,100,100,100,52,64]",2026-02-10,"Local pack, Sitelinks, Image, Popular products, Related searches",commercial,Organic
movers toronto to ottawa,1,1,110,6,8.53,https://www.firstratemovers.com/moving-to-ottawa-from-toronto/,0,0,0.00,0.4,1690000,"[64,64,100,100,52,52,64,64,64,100,64,64]",2026-03-23,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,AI overview
movers toronto to ottawa,16,16,110,6,8.53,https://www.firstratemovers.com/moving-to-ottawa-from-toronto/,0,0,0.00,0.4,1690000,"[64,64,100,100,52,52,64,64,64,100,64,64]",2026-03-23,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
movers toronto to ottawa,46,46,110,6,8.53,https://www.firstratemovers.com/long-distance-moving/,0,0,0.00,0.4,1690000,"[64,64,100,100,52,52,64,64,64,100,64,64]",2026-03-23,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
movers toronto to ottawa,70,70,110,6,8.53,https://www.firstratemovers.com/long-distance-moving/,0,0,0.00,0.4,1690000,"[64,64,100,100,52,52,64,64,64,100,64,64]",2026-03-23,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
movers toronto to ottawa,81,81,110,6,8.53,https://www.firstratemovers.com/local-ottawa-moving-rates/,0,0,0.00,0.4,1690000,"[64,64,100,100,52,52,64,64,64,100,64,64]",2026-03-23,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
top rated moving,86,86,110,16,7.44,https://www.firstratemovers.com/,0,0,0.00,0.74,395000000,"[78,78,78,78,78,100,78,100,50,64,64,50]",2026-02-21,"Sitelinks, Video, People also ask, Popular products, Related searches, Discussions and forums, AI overview",commercial,Organic
fridge movers toronto,57,57,90,6,3.34,https://www.firstratemovers.com/preparing-appliances/,0,0,0.00,0.77,215000,"[2,2,2,2,2,5,5,5,5,2,5,7]",2026-03-06,"Local pack, Sitelinks, People also ask, Popular products, Related searches",commercial,Organic
fridge movers toronto,80,80,90,6,3.34,https://www.firstratemovers.com/preparing-appliances/,0,0,0.00,0.77,215000,"[2,2,2,2,2,5,5,5,5,2,5,7]",2026-03-06,"Local pack, Sitelinks, People also ask, Popular products, Related searches",commercial,Organic
francis movers toronto,25,25,140,24,2.27,https://www.firstratemovers.com/moving-to-ottawa-from-toronto/,0,0,0.00,0.5,0,"[80,66,80,100,80,66,66,66,52,52,66,52]",2026-03-15,"Knowledge panel, Sitelinks, Video, Related searches",navigational,Organic
francis movers toronto,31,31,140,24,2.27,https://www.firstratemovers.com/moving-to-ottawa-from-toronto/,0,0,0.00,0.5,0,"[80,66,80,100,80,66,66,66,52,52,66,52]",2026-03-15,"Knowledge panel, Sitelinks, Video, Related searches",navigational,Organic
francis movers toronto,94,94,140,24,2.27,https://www.firstratemovers.com/,0,0,0.00,0.5,0,"[80,66,80,100,80,66,66,66,52,52,66,52]",2026-03-15,"Knowledge panel, Sitelinks, Video, Related searches",navigational,Organic
