Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
moving help for seniors,43,43,70,14,2.70,https://prestigemoving.ca/services/senior-moving,0,0,0.00,0.85,193000000,"[78,64,64,50,50,50,64,50,35,14,21,7]",2026-03-15,"Local pack, Related searches, Discussions and forums, AI overview",informational,Organic
movers for seniors,64,64,70,32,3.34,https://prestigemoving.ca/services/senior-moving,0,0,0.00,0.38,0,"[19,5,5,6,1,1,6,6,9,12,19,19]",2026-03-14,"Local pack, Video, Related searches",commercial,Organic
riverbend movers,1,1,260,32,1.42,https://prestigemoving.ca/blog/the-best-day-of-the-week-to-move,0,0,0.00,0.18,356000,"[35,44,28,35,35,44,54,44,54,44,44,35]",2026-02-28,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",navigational,People also ask
where to change address when moving,86,86,110,32,0.00,https://prestigemoving.ca/blog/post-move-to-do-list-ottawa,0,0,0.00,0.33,1150000000,"[19,14,33,33,100,52,33,80,100,66,80,9]",2026-02-26,"Video, People also ask, Related searches, AI overview",informational,Organic
residential move,28,28,110,6,0.00,https://prestigemoving.ca/services/residential-moving,0,0,0.00,0,317000000,"[33,4,42,33,42,66,23,80,80,66,66,66]",2026-02-27,"Local pack, Video, People also ask, Related searches, See results about, AI overview",informational,Organic
long term storage,66,66,480,26,5.69,https://prestigemoving.ca/services/storage-solutions,0,0,0.00,0.01,234,"[3,2,3,3,3,10,8,8,7,10,8,100]",2026-03-18,"Local pack, Video, Related searches, AI overview",informational,Organic
seniors move,80,80,50,28,3.34,https://vancouver.prestigemoving.ca/services/senior-moving,0,0,0.00,0.38,136,"[21,9,0,15,100,0,3,3,9,6,3,0]",2026-03-19,"Local pack, Video, Related searches",commercial,Organic
commercial mover companies,74,74,140,15,10.09,https://prestigemoving.ca/blog/commercial-moving-services-in-ottawa-for-offices-businesses,0,0,0.00,0.02,1160000000,"[0,0,0,0,0,0,14,54,43,81,81,100]",2026-02-17,"Local pack, People also ask, Related searches",commercial,Organic
commercial mover companies,83,83,140,15,10.09,https://prestigemoving.ca/blog/commercial-moving-services-in-ottawa-for-offices-businesses,0,0,0.00,0.02,1160000000,"[0,0,0,0,0,0,14,54,43,81,81,100]",2026-02-17,"Local pack, People also ask, Related searches",commercial,Organic
movers orleans,32,32,170,11,6.52,https://prestigemoving.ca/movers-in-orleans-village,0,0,0.00,0.47,0,"[18,14,18,22,22,43,43,43,43,29,35,43]",2026-03-18,"Local pack, Image, Related searches",commercial,Organic
movers orleans,73,73,170,11,6.52,https://prestigemoving.ca/residential-movers-orleans,0,0,0.00,0.47,0,"[18,14,18,22,22,43,43,43,43,29,35,43]",2026-03-18,"Local pack, Image, Related searches",commercial,Organic
ottawa moving,72,72,110,37,7.83,https://prestigemoving.ca/blog/ottawa-moving-companies-ranked,0,0,0.00,0.41,0,"[5,5,5,8,5,5,16,16,10,8,10,8]",2026-03-06,"Local pack, Sitelinks, Video, Image, Related searches",commercial,Organic
ottawa residential moving,30,30,210,44,0.00,https://prestigemoving.ca/top-10-ottawa-movers-reviewed-who-deserves-your-trust/,0,0,0.00,0.33,7680000,"[42,19,80,80,100,100,80,100,53,42,65,80]",2026-02-07,"Local pack, People also ask, Related searches",commercial,Organic
ottawa residential moving,61,61,210,44,0.00,https://prestigemoving.ca/best-movers-in-ottawa-the-ultimate-guide-to-choosing-the-right-moving-company/,0,0,0.00,0.33,7680000,"[42,19,80,80,100,100,80,100,53,42,65,80]",2026-02-07,"Local pack, People also ask, Related searches",commercial,Organic
ottawa residential moving,96,96,210,44,0.00,https://prestigemoving.ca/pricing/,0,0,0.00,0.33,7680000,"[42,19,80,80,100,100,80,100,53,42,65,80]",2026-02-07,"Local pack, People also ask, Related searches",commercial,Organic
moving companies for seniors,89,89,50,31,2.90,https://vancouver.prestigemoving.ca/services/senior-moving,0,0,0.00,0.32,1280000000,"[0,0,3,3,0,1,3,5,5,8,10,10]",2026-02-16,"Local pack, Video, Ads bottom, People also ask, Related searches, AI overview",commercial,Organic
best vancouver movers,68,68,50,41,8.29,https://vancouver.prestigemoving.ca/,0,0,0.00,0.93,3980000,"[0,0,0,0,14,35,35,78,78,78,64,100]",2026-02-21,"Local pack, Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",commercial,Organic
best vancouver movers,74,74,50,41,8.29,https://vancouver.prestigemoving.ca/,0,0,0.00,0.93,3980000,"[0,0,0,0,14,35,35,78,78,78,64,100]",2026-02-21,"Local pack, Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",commercial,Organic
ottawa residential movers,51,51,170,,0.00,https://prestigemoving.ca/top-10-ottawa-movers-reviewed-who-deserves-your-trust/,0,0,0.00,0.21,324000,"[42,19,80,65,100,100,80,100,42,42,80,100]",2026-02-11,"Local pack, Image, People also ask, Related searches",commercial,Organic
ottawa mover,34,34,110,43,6.95,https://prestigemoving.ca/top-10-ottawa-movers-reviewed-who-deserves-your-trust/,0,0,0.00,0.86,743000,"[16,13,1,1,1,1,1,16,20,13,8,8]",2026-02-02,"Local pack, Sitelinks, Image, People also ask, Related searches",commercial,Organic
ottawa mover,62,62,110,43,6.95,https://prestigemoving.ca/top-rated-ottawa-movers-for-same-day-moving-services/,0,0,0.00,0.86,743000,"[16,13,1,1,1,1,1,16,20,13,8,8]",2026-02-02,"Local pack, Sitelinks, Image, People also ask, Related searches",commercial,Organic
prof movers,16,16,210,44,7.16,https://prestigemoving.ca/professional-movers-ottawa,0,0,0.00,0.21,0,"[0,0,0,0,0,100,100,0,0,0,0,0]",2026-03-02,"Local pack, Video, Related searches",commercial,Organic
prof movers,22,22,210,44,7.16,https://prestigemoving.ca/professional-movers-ottawa,0,0,0.00,0.21,0,"[0,0,0,0,0,100,100,0,0,0,0,0]",2026-03-02,"Local pack, Video, Related searches",commercial,Organic
office packers,24,24,90,8,0.00,https://prestigemoving.ca/services/packing-services,0,0,0.00,0,0,"[52,11,52,52,52,52,41,64,82,64,64,64]",2026-03-07,"Video, Related searches, AI overview",commercial,Organic
downsizing companies for seniors,66,66,90,22,0.00,https://vancouver.prestigemoving.ca/services/senior-moving,0,0,0.00,0.5,0,"[50,35,28,28,28,28,100,100,100,78,100,100]",2026-03-12,"Local pack, Video, Related searches",commercial,Organic
moving nepean,16,16,70,10,0.00,https://prestigemoving.ca/,0,0,0.00,0,620000,"[4,4,4,0,0,0,0,80,80,66,100,100]",2026-02-17,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
moving nepean,23,23,70,10,0.00,https://prestigemoving.ca/,0,0,0.00,0,620000,"[4,4,4,0,0,0,0,80,80,66,100,100]",2026-02-17,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
long haul moving,70,70,390,23,7.59,https://prestigemoving.ca/service/long-distance-moving-service-in-ottawa/,0,0,0.00,0.45,115000000,"[35,66,54,66,66,66,66,100,81,100,100,100]",2026-02-11,"Video, People also ask, Related searches",informational,Organic
moving service vancouver,92,92,210,41,11.54,https://vancouver.prestigemoving.ca/,0,0,0.00,0.76,34600000,"[82,17,28,23,28,35,35,82,82,82,82,82]",2026-01-26,"Local pack, Sitelinks, Image, People also ask, Related searches",commercial,Organic
professional packers,19,19,140,10,4.83,https://prestigemoving.ca/services/packing-services,0,0,0.00,0.66,211,"[14,9,9,52,80,52,100,100,100,100,100,100]",2026-03-09,"Local pack, Video, Related searches, See results about, AI overview",informational,Organic
moving companies ottawa,85,85,2400,52,9.63,https://prestigemoving.ca/blog/ottawa-moving-companies-ranked,0,0,0.00,0.88,0,"[36,66,80,52,100,66,80,44,44,44,66,52]",2026-03-19,"Local pack, Sitelinks, Related searches",commercial,Organic
long distance movers vancouver,39,0,320,24,15.29,https://vancouver.prestigemoving.ca/services/long-distance-moving,0,0,0.00,0.12,999000,"[15,36,23,29,19,6,54,54,54,100,100,81]",2026-03-20,"Knowledge panel, Sitelinks, Related searches, AI overview",informational,Organic
best movers in ottawa,15,15,170,47,5.89,https://prestigemoving.ca/best-movers-ottawa,0,0,0.00,0.48,0,"[66,66,17,23,100,28,28,35,28,35,35,28]",2026-03-15,"Local pack, Sitelinks, Video, Image, Related searches, Discussions and forums",commercial,Organic
best movers in ottawa,87,87,170,47,5.89,https://prestigemoving.ca/blog/top-10-ottawa-movers-reviewed-who-deserves-your-trust,0,0,0.00,0.48,0,"[66,66,17,23,100,28,28,35,28,35,35,28]",2026-03-15,"Local pack, Sitelinks, Video, Image, Related searches, Discussions and forums",commercial,Organic
junk removal barrhaven,70,70,140,8,5.16,https://prestigemoving.ca/blog/what-to-expect-during-a-long-distance-move-with-prestige-moving-ottawa,0,0,0.00,1,0,"[7,42,42,42,7,7,65,80,100,53,65,65]",2026-03-08,"Local pack, Sitelinks, Video, Image, Related searches",commercial,Organic
your local movers vancouver,88,88,50,23,9.56,https://vancouver.prestigemoving.ca/,0,0,0.00,0.83,1190000,"[9,9,52,52,52,9,9,14,14,52,14,33]",2026-02-20,"Knowledge panel, Sitelinks, People also ask, Related searches",navigational,Organic
your local movers vancouver,93,93,50,23,9.56,https://vancouver.prestigemoving.ca/,0,0,0.00,0.83,1190000,"[9,9,52,52,52,9,9,14,14,52,14,33]",2026-02-20,"Knowledge panel, Sitelinks, People also ask, Related searches",navigational,Organic
furniture movement service,31,31,90,14,4.00,https://prestigemoving.ca/furniture-moving-services-in-ottawa/,0,0,0.00,0.63,384000000,"[11,11,41,64,64,82,64,41,41,100,29,52]",2026-02-15,"Local pack, Video, Related searches, AI overview",informational,Organic
moving services ottawa,35,35,720,55,6.95,https://prestigemoving.ca/best-movers-in-ottawa-the-ultimate-guide-to-choosing-the-right-moving-company/,0,0,0.00,0.86,133000000,"[24,27,5,4,7,66,20,10,13,44,16,16]",2026-02-05,"Local pack, Sitelinks, Video, People also ask, Related searches",commercial,Organic
low price moving companies,24,0,170,29,8.46,https://prestigemoving.ca/affordable-movers-ottawa,0,0,0.00,0.44,387000000,"[35,43,54,43,35,29,14,22,35,29,29,29]",2026-03-20,"Local pack, Sitelinks, Related searches",commercial,Organic
alta movers,22,22,140,23,14.86,https://prestigemoving.ca/blog/alta-vista-senior-estate-movers,0,0,0.00,0.16,19400000,"[6,6,6,6,6,81,100,65,53,81,65,65]",2026-02-09,"Knowledge panel, Sitelinks, Video, People also ask, Related searches",navigational,Organic
student moving company,59,59,140,5,2.88,https://vancouver.prestigemoving.ca/services/student-moving,0,0,0.00,0.46,0,"[41,41,64,64,64,64,100,100,82,82,100,100]",2026-03-09,"Knowledge panel, Video, Related searches, AI overview",informational,Organic
long distance moving ottawa,8,8,50,23,7.61,https://prestigemoving.ca/,0,0,0.00,0.53,5320000,"[18,36,18,9,36,0,9,100,81,81,100,81]",2026-02-21,"Local pack, Sitelinks, People also ask, Related searches",commercial,Organic
long distance moving ottawa,34,34,50,23,7.61,https://prestigemoving.ca/services/long-distance-moving,0,0,0.00,0.53,5320000,"[18,36,18,9,36,0,9,100,81,81,100,81]",2026-02-21,"Local pack, Sitelinks, People also ask, Related searches",commercial,Organic
movers barrhaven,58,58,110,11,5.43,https://prestigemoving.ca/service/residential-moving-service-in-ottawa/,0,0,0.00,0.65,25600,"[3,3,7,7,7,11,11,80,80,65,100,100]",2026-01-27,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
movers barrhaven,96,96,110,11,5.43,https://prestigemoving.ca/service/residential-moving-service-in-ottawa/,0,0,0.00,0.65,25600,"[3,3,7,7,7,11,11,80,80,65,100,100]",2026-01-27,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
transport a hot tub,32,32,320,12,2.02,https://prestigemoving.ca/blog/your-hot-tub-in-ottawa-professional-movers-you-can-trust,0,0,0.00,0.66,21200000,"[2,1,4,5,5,66,5,100,54,81,100,54]",2026-02-28,"Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
corporate relocation,87,87,320,23,0.00,https://prestigemoving.ca/ottawa-commercial-relocation-services-customized-solutions-for-every-industry/,0,0,0.00,0.01,64200000,"[4,4,4,6,15,12,81,66,66,66,66,100]",2026-02-03,"Local pack, Video, Ads bottom, People also ask, Related searches, AI overview",informational,Organic
senior downsizing services,71,71,110,21,1.89,https://vancouver.prestigemoving.ca/services/senior-moving,0,0,0.00,0.58,132,"[82,64,52,52,52,52,100,82,82,41,64,64]",2026-03-17,"Local pack, Video, Related searches, AI overview",informational,Organic
top rated moving companies near me,34,34,70,32,2.89,https://prestigemoving.ca/top-rated-ottawa-movers-for-same-day-moving-services/,0,0,0.00,0.73,1190000000,"[33,42,33,42,33,52,52,42,9,9,9,9]",2026-01-22,"Knowledge panel, Sitelinks, Video, People also ask, Related searches",transactional,Organic
commercial moving services,17,17,480,22,10.01,https://prestigemoving.ca/ottawa-commercial-relocation-services-customized-solutions-for-every-industry/,0,0,0.00,0.02,0,"[6,5,5,10,16,13,67,67,100,55,67,76]",2026-03-10,"Local pack, Video, Related searches",commercial,Organic
affordable cross country movers,26,26,70,19,6.29,https://prestigemoving.ca/,0,0,0.00,0.24,212,"[14,64,100,78,50,64,50,35,78,14,28,14]",2026-03-12,"Sitelinks, Video, Related searches, Discussions and forums, AI overview",informational,Organic
gym equipment movers,59,59,90,5,3.04,https://prestigemoving.ca/services/specialty-item-moving,0,0,0.00,0.8,8340000,"[64,52,41,41,41,41,41,64,41,100,41,64]",2026-03-03,"Local pack, Sitelinks, Video, People also ask, Popular products, Related searches, See results about",commercial,Organic
gym equipment movers,84,84,90,5,3.04,https://vancouver.prestigemoving.ca/services/specialty-item-moving,0,0,0.00,0.8,8340000,"[64,52,41,41,41,41,41,64,41,100,41,64]",2026-03-03,"Local pack, Sitelinks, Video, People also ask, Popular products, Related searches, See results about",commercial,Organic
distance between toronto and ottawa,58,58,390,11,0.00,https://prestigemoving.ca/toronto-to-ottawa-movers-pricing-routes-delivery/,0,0,0.00,0,39400000,"[54,54,44,44,81,44,44,66,54,54,44,44]",2026-02-10,"Video, People also ask, Related searches",informational,Organic
affordable movers near me,17,17,210,41,5.57,https://prestigemoving.ca/affordable-movers-ottawa,0,0,0.00,0.92,0,"[44,35,28,23,28,35,28,35,44,44,28,23]",2026-03-07,"Local pack, Sitelinks, Video, Related searches, Discussions and forums",transactional,Organic
fitness equipment moving companies,56,56,90,5,3.04,https://prestigemoving.ca/services/specialty-item-moving,0,0,0.00,0.8,208,"[42,34,34,34,26,26,34,26,19,42,26,42]",2026-03-05,"Local pack, Sitelinks, Video, Image, People also ask, Related searches",commercial,Organic
fitness equipment moving companies,89,89,90,5,3.04,https://vancouver.prestigemoving.ca/services/specialty-item-moving,0,0,0.00,0.8,208,"[42,34,34,34,26,26,34,26,19,42,26,42]",2026-03-05,"Local pack, Sitelinks, Video, Image, People also ask, Related searches",commercial,Organic
mover ottawa,33,33,70,55,9.64,https://prestigemoving.ca/furniture-moving-services-in-ottawa/,0,0,0.00,0.88,0,"[65,15,11,11,15,19,53,65,53,34,19,7]",2026-03-08,"Local pack, Video, Image, Related searches",commercial,Organic
movers in ottawa ontario,22,22,1000,49,6.95,https://prestigemoving.ca/,0,0,0.00,0.86,544000,"[82,55,4,5,20,65,30,16,24,24,24,20]",2026-02-21,"Local pack, Sitelinks, Image, People also ask, Related searches",commercial,Organic
local moving companies ottawa,9,9,90,43,8.77,https://prestigemoving.ca/,0,0,0.00,0.72,0,"[17,12,23,23,23,28,23,28,17,17,17,12]",2026-03-17,"Local pack, Video, Related searches",commercial,Organic
local moving companies ottawa,11,11,90,43,8.77,https://prestigemoving.ca/,0,0,0.00,0.72,0,"[17,12,23,23,23,28,23,28,17,17,17,12]",2026-03-17,"Local pack, Video, Related searches",commercial,Organic
local moving companies ottawa,86,86,90,43,8.77,https://prestigemoving.ca/local-movers-ottawa,0,0,0.00,0.72,0,"[17,12,23,23,23,28,23,28,17,17,17,12]",2026-03-17,"Local pack, Video, Related searches",commercial,Organic
local moving companies ottawa,93,93,90,43,8.77,https://prestigemoving.ca/local-movers-ottawa,0,0,0.00,0.72,0,"[17,12,23,23,23,28,23,28,17,17,17,12]",2026-03-17,"Local pack, Video, Related searches",commercial,Organic
best moving company in ottawa,16,16,50,41,4.10,https://prestigemoving.ca/,0,0,0.00,0.59,11300000,"[81,63,18,27,100,36,45,45,45,27,81,18]",2026-02-21,"Local pack, Sitelinks, People also ask, Related searches, Discussions and forums",commercial,Organic
best moving company in ottawa,55,55,50,41,4.10,https://prestigemoving.ca/blog/cheap-vs-best-rated-ottawa-movers,0,0,0.00,0.59,11300000,"[81,63,18,27,100,36,45,45,45,27,81,18]",2026-02-21,"Local pack, Sitelinks, People also ask, Related searches, Discussions and forums",commercial,Organic
piano mover winnipeg,84,84,70,8,1.37,https://prestigemoving.ca/service/long-distance-moving-service-in-ottawa/,0,0,0.00,0.58,654000,"[6,6,34,34,34,34,34,9,9,34,15,9]",2026-01-26,"Local pack, Sitelinks, Video, Image, Related searches",commercial,Organic
moving calculator,10,10,50,11,2.90,https://prestigemoving.ca/calculator,0,0,0.00,0.47,0,"[55,55,55,44,55,44,55,77,55,55,100,44]",2026-03-16,"Video, Related searches",commercial,Organic
moving calculator,11,11,50,11,2.90,https://prestigemoving.ca/calculator,0,0,0.00,0.47,0,"[55,55,55,44,55,44,55,77,55,55,100,44]",2026-03-16,"Video, Related searches",commercial,Organic
piano moving services near me,81,81,210,24,2.61,https://prestigemoving.ca/services/piano-moving,0,0,0.00,0.56,88100000,"[66,82,100,43,53,28,43,43,43,23,23,66]",2026-03-03,"Local pack, People also ask, Related searches, AI overview",transactional,Organic
how to find affordable moving supplies,66,66,140,32,0.00,https://prestigemoving.ca/blog/moving-supplies-in-ottawa,0,0,0.00,0,241000000,"[23,23,35,23,11,11,0,0,100,18,15]",2026-03-03,"Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
how to find affordable moving supplies,78,78,140,32,0.00,https://prestigemoving.ca/blog/moving-supplies-in-ottawa,0,0,0.00,0,241000000,"[23,23,35,23,11,11,0,0,100,18,15]",2026-03-03,"Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
moving companies ottawa prices,13,13,70,12,6.38,https://prestigemoving.ca/blog/ottawa-moving-companies-ranked,0,0,0.00,0.88,0,"[14,10,10,10,14,10,18,29,22,18,18,18]",2026-03-14,"Local pack, Sitelinks, Related searches, AI overview",commercial,Organic
best ottawa movers,36,36,70,45,4.10,https://prestigemoving.ca/best-movers-ottawa,0,0,0.00,0.59,931000,"[0,0,6,100,8,1,1,28,6,1,5,5]",2026-02-20,"Knowledge panel, Sitelinks, People also ask, Related searches, Discussions and forums, AI overview",commercial,Organic
commercial mover,58,58,320,23,8.18,https://prestigemoving.ca/services/commercial-moving,0,0,0.00,0.01,1620000000,"[2,10,7,10,10,12,19,67,67,100,67,81]",2026-02-20,"Local pack, Video, People also ask, Related searches",commercial,Organic
discounts moving,85,85,170,19,1.58,https://prestigemoving.ca/services/student-moving,0,0,0.00,0.64,333000000,"[43,34,100,81,100,81,81,43,43,0,0,0]",2026-03-04,"Video, Related searches, AI overview",informational,Organic
moving furniture,44,44,320,28,4.21,https://prestigemoving.ca/furniture-moving-services-in-ottawa/,0,0,0.00,0.99,0,"[21,11,21,17,26,17,17,88,32,100,32,17]",2026-03-14,"Local pack, Sitelinks, Video, Video Carousel, Popular products, Related searches, AI overview",commercial,Organic
cheap moving,44,44,90,29,5.60,https://prestigemoving.ca/affordable-movers-ottawa,0,0,0.00,0.81,0,"[6,6,6,6,8,10,22,100,8,6,8,10]",2026-03-16,"Local pack, Video, Popular products, Related searches",commercial,Organic
senior move,87,87,70,37,2.90,https://vancouver.prestigemoving.ca/services/senior-moving,0,0,0.00,0.32,1680000000,"[0,0,0,100,15,11,0,8,8,0,0,1]",2026-02-20,"Local pack, Video, Related searches, See results about",commercial,Organic
corporate relocation companies,95,95,140,38,5.05,https://prestigemoving.ca/ottawa-commercial-relocation-services-customized-solutions-for-every-industry/,0,0,0.00,0.16,47500000,"[6,34,34,43,43,65,100,53,53,43,43,43]",2026-02-20,"Local pack, Video, Ads bottom, People also ask, Related searches, AI overview",informational,Organic
moving to ottawa,26,26,110,17,0.99,https://prestigemoving.ca/,0,0,0.00,0.14,125000000,"[17,28,28,35,35,28,23,43,28,23,28,35]",2026-02-23,"Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
moving to ottawa,33,33,110,17,0.99,https://prestigemoving.ca/,0,0,0.00,0.14,125000000,"[17,28,28,35,35,28,23,43,28,23,28,35]",2026-02-23,"Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
prestige moving,1,1,50,34,2.76,https://prestigemoving.ca/,0,0,0.00,0.25,0,"[14,14,7,78,0,50,50,100,21,28,28,35]",2026-03-18,"Local pack, Sitelinks, Video, Image, Related searches",navigational,Organic
senior movers,71,71,390,11,2.90,https://vancouver.prestigemoving.ca/services/senior-moving,0,0,0.00,0.32,28700000,"[16,10,20,8,13,13,13,24,20,24,13,16]",2026-02-13,"Local pack, Video, People also ask, Related searches",commercial,Organic
moving service ottawa,11,11,260,50,6.95,https://prestigemoving.ca/,0,0,0.00,0.86,18600000,"[81,36,1,1,2,67,4,15,100,10,10,7]",2026-03-03,"Local pack, Image, People also ask, Related searches",commercial,Organic
moving service ottawa,50,50,260,50,6.95,https://prestigemoving.ca/contact,0,0,0.00,0.86,18600000,"[81,36,1,1,2,67,4,15,100,10,10,7]",2026-03-03,"Local pack, Image, People also ask, Related searches",commercial,Organic
move to calgary from toronto,61,61,50,10,6.87,https://prestigemoving.ca/toronto-to-calgary-long-distance-moving-experts-affordable-professional-stress-free-relocation/,0,0,0.00,0.59,26300000,"[35,28,50,21,100,50,14,64,64,35,21,14]",2026-01-24,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
move to calgary from toronto,73,73,50,10,6.87,https://prestigemoving.ca/toronto-to-calgary-long-distance-moving-experts-affordable-professional-stress-free-relocation/,0,0,0.00,0.59,26300000,"[35,28,50,21,100,50,14,64,64,35,21,14]",2026-01-24,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
